,ticker,Pct_Change_Dec2007_June_2009,Pct_Change_Dec2009_June_2011
2019,FOF,-33.46252910000459,15.843276376608827
2020,FOLD,18.28511826743355,126.85714449201313
2023,FONR,-52.298848474755964,38.709687839314135
2024,FOR,-40.91116256848875,-10.868411645049319
2025,FORD,-23.55555428398978,92.10527058783681
2027,FORM,-31.277952865209446,-44.93007055189283
2028,FORR,-0.5473001957234485,46.3999938964844
2029,FORTY,-35.024550869743884,71.26865814379626
2030,FOSL,-42.42999387693106,279.5293411334186
2031,FOX,-42.02689399152075,30.79683646489534
2032,FOXA,-47.1613557329707,51.15285591368506
2042,FR,-83.1183721137206,162.16815113881228
2043,FRA,-27.144685033180675,17.42259944423214
2047,FRBK,17.725255725937448,-36.24678786134417
2049,FRED,53.53318970358505,60.43955790594892
2051,FRME,-48.817730375307626,73.92995744367393
2052,FRO,-33.24730364817527,-33.630951637583564
2053,FRPH,-3.209765038494159,-12.88186796716428
2057,FRT,-29.228823486575532,34.24487368942381
2067,FSLR,-14.204031115022417,9.23280887991207
2068,FSM,-64.12213592844383,199.43181872059913
2070,FSS,-19.72850920856713,18.411552129060638
2071,FSTR,-31.911734722412927,24.63662306147994
2074,FT,-29.491015581082852,20.28985306936727
2075,FTA,-25.586762897628862,29.358627728955984
2077,FTAI,-45.982808340928116,39.286822267808375
2078,FTC,-37.24320628714694,37.132514056235664
2079,FTCS,-26.817042326965108,22.752111846246493
2081,FTEK,-37.02006137180876,4.862022063963081
2086,FTI,-19.919367771071805,68.41512341395814
2087,FTK,-91.70547190335627,759.0000152587891
2090,FTR,-38.49918312787755,16.621982323940713
2105,FUL,-15.812142670012411,19.354844423363073
2106,FULT,-42.37132431088479,29.510158910400435
2107,FUN,-42.25216745198698,144.1212047230109
2109,FUND,-33.68421111337283,33.89830453681454
2114,FVE,-69.6732038650861,153.66667111714668
2118,FWRD,-24.14340260098943,51.495167588761525
2121,FYX,-23.04129428217957,44.354110052124305
2122,G,-8.619375621915957,32.61538285475538
2123,GAB,-42.872929479568754,22.400001573461896
2124,GABC,30.041151633502096,10.64935004616623
2125,GAIA,-70.65737930954312,-28.033475697266297
2126,GAIN,-45.820745729114215,67.94583172728198
2130,GALT,-22.03389773432301,440.0000254313153
2131,GAM,-41.09134159126602,25.704066983830508
2133,GASS,-59.40740726612229,-18.181823913894927
2134,GATX,-27.07136915817765,31.386097202124546
2136,GBCI,-11.538461146583456,6.915309644418362
2138,GBL,2.727271873498054,3.3670784803054605
2139,GBLI,-73.12889741269737,59.971304937782
2141,GBNK,-55.708660752133696,41.346157196710855
2143,GBX,-61.61201886781318,136.20690458405858
2145,GCBC,32.478634638315704,25.95628484713817
2146,GCI,-85.53907594674611,44.06438932940075
2147,GCO,-16.23736397081246,126.57108095749979
2149,GCV,-28.513514950294507,13.39285737093614
2151,GD,-31.42014907780906,12.07700261285835
2153,GDEN,-38.80341910995429,-3.433473232857824
2155,GDL,-12.420381101624848,-4.280699345103158
2159,GDV,-46.426784191671864,34.349923873893836
2160,GE,-62.131146900245795,25.27831425859826
2161,GEC,-2.04918158264716,11.320751180453104
2163,GEF,-11.14286014011928,30.555020268040522
2164,GEL,-38.09306730112689,65.04296835462753
2166,GEN,-35.37931113407531,64.47368054141933
2167,GENC,-14.972068664230676,10.937500158748056
2168,GENE,-54.14634332424259,529.5652306598174
2170,GEO,-24.384340121900312,19.20000360488901
2171,GEOS,-63.39514920690736,217.35956608575594
2173,GERN,29.780033060983584,-15.930904694745074
2174,GES,-25.48918532347293,10.810134922158488
2176,GF,-44.525997044601176,51.999998092651666
2177,GFA,-44.46751463373596,-28.594931968970116
2178,GFED,-73.16636924767216,20.758481324164176
2179,GFF,-15.365451722019591,-3.3460839406631813
2180,GFI,0.5865159770687881,23.461538428780724
2181,GFN,-75.172412262235,160.86957062575283
2183,GFY,-21.78663400965582,21.0412137633063
2184,GG,26.586404508120758,31.326252837117618
2185,GGAL,-53.85694377213896,156.41508799084795
2186,GGB,-15.211063954899975,-33.10601039522813
2187,GGG,-35.58031989487252,78.82103842506174
2189,GGP,-92.80218357714344,212.9375233219434
2190,GGT,-61.488672724052904,30.632094861203026
2192,GHC,-52.16884830027455,4.4993332686826255
2193,GHDX,-7.662828249186374,50.10526556717737
2195,GHL,17.318182280569385,-32.699763819822266
2196,GHM,-25.940748876793297,20.49587492500635
2198,GIB,-14.09091082486236,98.79032561979966
2199,GIFI,-43.8836869227474,60.21609997054651
2201,GIGM,-64.944445292155,-58.11688331794455
2202,GIII,-11.153264286735496,139.69731998648217
2203,GIL,-53.498383321847975,87.2264713981664
2204,GILD,5.578837219670349,-3.6968151932983515
2205,GILT,-55.192874741429996,7.638886819283142
2206,GIM,4.583837348486329,21.715526511576684
2207,GIS,-2.0800535671254305,14.544390473462427
2208,GJH,-0.7092225444273065,24.842368636020204
2209,GJO,-10.343034276463216,10.169489824947142
2210,GJP,23.842108877081582,27.315297541931642
2211,GJR,-15.42798664054304,26.1585427763062
2212,GJS,-20.257238157986993,12.581913810591663
2213,GJT,-23.258562041578994,29.251702357334054
2214,GJV,-5.050001144409002,22.916674367525623
2216,GLAD,-56.642577598820964,28.25230036329238
2220,GLDD,-31.67629932894397,-0.17007191644910927
2225,GLNG,-57.249999046325705,225.5576025479071
2229,GLP,-21.26366904187833,17.36363497647364
2232,GLRE,-11.039928917660115,15.32399289237058
2233,GLT,-28.35408278460282,39.18551899516325
2234,GLUU,-68.1908557235861,408.5714661993985
2235,GLW,-29.439653875428245,18.083822829020196
2238,GME,-54.72890247903113,31.500956637450255
2259,GNTX,-21.058759318019145,80.63169383577474
2262,GNW,-70.84188996548987,2.8864099275900186
2263,GOF,-21.049386669706255,39.54801705191162
2264,GOGL,-34.112733590080246,70.30768761268
2266,GOL,-74.5621350246962,-5.657709839537806
2267,GOLD,123.78215065596106,6.123745316158424
2269,GOOD,4.186359675843601,46.90967578171202
2271,GOODO,2.979934256045298,38.811769474098405
2272,GOODP,1.111115349663885,34.22890232653436
2273,GOOG,-34.09279991310427,-9.501292180369116
2274,GOOGL,-34.09279650493197,-9.501293361898755
2280,GPC,-23.294116341493908,50.69253137192366
2281,GPI,9.557896664268211,63.52250499755257
2282,GPIC,-7.453416379015695,56.12244788729518
2283,GPK,-33.152174089096924,108.81226162137587
2284,GPM,-45.172183284993885,25.1275539373368
2286,GPN,-9.283691692274036,1.8217785523671242
2287,GPOR,-57.33179794870613,210.24034985199586
2289,GPRE,-23.60964938307876,-10.31941216171461
2292,GPS,-7.825655680596776,-7.939605521667113
2294,GPX,-24.521937243941405,131.8627425772738
2295,GRA,-37.890625646751644,99.17067381940441
2297,GRBK,-82.99594750753172,-69.99999123382523
2298,GRC,-18.14002518443861,66.84890519425473
2301,GRIF,1.1692340557390732,16.493375365672208
2302,GRMN,-74.56842121325042,14.142095171326991
2303,GROW,-32.18169991133828,-37.43961406443839
2306,GRVY,-57.14285471001449,26.811594641076255
2307,GRX,-22.706767690440902,31.911259291537935
2308,GS,-26.25320375859489,-15.005252546589304
2309,GSBC,3.010345168195511,-9.351141078649563
2311,GSH,-24.11537422768814,7.637107912036132
2314,GSIT,62.083331263727615,78.21781874380788
2315,GSK,-27.903762505715363,2.3622087379414016
2320,GT,-48.9216804989734,21.264361122480548
2323,GTIM,-64.15094373573315,-38.83792013254608
2324,GTLS,-12.04339952856426,224.5215343890294
2325,GTN,-90.76723051678421,121.84873764380686
2326,GTS,7.094595791911683,40.13862590733525
2327,GTT,27.272722346723267,32.63157960780803
2328,GTXI,-31.654676258992804,83.5195484591769
2329,GTY,-23.300970873786408,16.51864670398815
2333,GURE,-70.45454717864668,-61.58008614445362
2334,GUT,-21.43658675781981,-14.049587009492512
2335,GVA,5.54156050266905,-13.715792475689135
2336,GVP,-24.32735490732792,-46.20689734550783
2340,GWR,26.05178281934059,87.58796852301242
2343,GWW,-2.875877132432439,58.40205556338557
2344,GYB,-20.391059755955382,19.053326563331698
2345,GYC,-7.06126995944725,19.947373239617374
2349,HA,25.155926248260013,-4.581358062374711
2351,HAE,0.10324824980833315,24.746714475631222
2352,HAFC,-74.61988271479277,2.60869321841139
2353,HAIN,-41.02236570467645,127.29020065711332
2355,HAL,-32.808614916151406,91.36960874302844
2356,HALL,-51.07962112487747,1.5483856201171646
2357,HALO,27.258066277598296,26.449276144778622
2358,HAS,1.8786750055505035,51.60427972823122
2360,HAYN,-59.16104834624449,133.78633763786402
2361,HBAN,-67.31461591334302,81.71745521907835
2366,HBI,-31.997086427706297,25.676252928996117
2367,HBIO,4.774542911453175,71.95121202917072
2370,HBMD,-25.365852728122633,-18.24324171938459
2371,HBNC,-22.208636844305598,95.1083253998702
2379,HCKT,-44.47059070362753,93.23307145234293
2383,HCP,-20.358685439086436,22.770035013621275
2384,HCSG,-5.012164220491571,25.826127625910296
2386,HD,-6.006119860300865,31.75700808392473
2387,HDB,-11.873291231039138,42.97641316106106
2390,HDSN,98.66666793823201,58.92856819745249
2391,HE,-14.823010287276144,23.454919563319358
2394,HEES,-42.72782169041045,49.147117275403694
2395,HEI,-11.429199465439067,130.762169201995
2396,HELE,22.804877183608518,67.0536944936871
2397,HEP,-21.720638485272104,48.884045356478325
2399,HES,-5.011861616006681,40.379351906402285
2402,HF,-35.953419603952604,155.74042815376882
2403,HFBC,-32.338653136494194,-11.993563808192132
2404,HFBL,-16.14255731667637,53.599995204380576
2405,HFC,-48.38641135137301,189.52859204803647
2408,HFWA,-34.9489808579078,3.440184376040861
2411,HGT,-31.999999826604547,46.11465485827542
2414,HHS,-43.75757390802558,-13.052419505969656
2416,HIBB,-2.5523225936981344,113.14135220629854
2419,HIFS,4.015229740114646,78.75717397544251
2420,HIG,-81.88422530326663,13.810965698759494
2424,HIL,-59.35779831764858,12.682922290663633
2425,HIMX,-6.25,-16.349811712788036
2426,HIO,-12.09540122638941,16.283186916196335
2428,HIW,-18.311290811941372,13.78194222763758
2429,HIX,-22.018350987325093,16.273847745196537
2430,HJV,-16.158537885487053,32.431000853852524
2431,HK,-77.80040871227372,8.974362174591553
2432,HL,-57.52009148703879,31.71521957001478
2433,HLF,-19.786365309460923,184.99381113712275
2436,HLIT,-31.37254506357388,47.54420439582028
2439,HLX,-68.04123746815381,51.26812337539628
2440,HMC,-7.689921061197828,20.636905595588022
2442,HMI,-0.0,887.2241795139983
2444,HMN,-44.86772335128661,35.938822240623765
2445,HMNF,-74.33084831231032,-29.999996862913285
2448,HMSY,55.92833328006919,72.78039857798923
2451,HMY,25.813222529651114,43.36372626744749
2453,HNI,-47.03546077647121,-1.5258192402083532
2454,HNNA,-54.54545454545454,23.999999141692918
2455,HNP,-22.840144745362903,6.614600810426078
2456,HNRG,73.14285550798687,35.704696852528365
2457,HOFT,-19.408282881703652,-8.640937301833818
2458,HOG,-57.68888685438378,61.936768601512526
2459,HOLI,-12.85347009039006,-4.517273964614747
2460,HOLX,-53.483870721632584,54.56569622931906
2461,HOMB,15.987999290212255,18.431718659393077
2463,HON,-36.39594939241766,53.78064975086701
2465,HOPE,-54.09407499070409,-11.005290823745575
2466,HOS,-25.54708126402958,26.78653445314374
2467,HOV,-55.58823682032653,-30.601095565916076
2468,HOVNP,-59.165155961225814,16.000003814697195
2469,HP,6.606788481271657,81.44897156532492
2471,HPF,-19.40860503394384,35.53559303371191
2472,HPI,-18.176971246313016,36.59629062794419
2475,HPQ,-22.102319071357428,-25.290632233040366
2477,HPS,-29.51273577697181,27.930540489065486
2478,HPT,-52.942977056735394,25.192011793723417
2480,HQH,-31.379959534642772,43.82326050323
2481,HQL,-31.077889830132786,41.515837250517755
2483,HR,-22.145625128814054,-1.1574073869668589
2484,HRB,-2.600344702848848,-17.679836938116154
2485,HRC,-41.885553947267105,106.58897918373842
2486,HRG,6.6290519051695345,-6.042297617557264
2487,HRI,-45.769485369115095,58.799997965494676
2488,HRL,-9.00280250374894,58.69044294961307
2489,HRS,-45.48673621166111,8.97552809392312
2493,HSBC,-45.240962936217464,-6.892818154159993
2494,HSC,-45.82833404514443,9.176148050109619
2497,HSIC,-15.506606585128804,43.72614809097036
2498,HSII,-42.810263083233764,-20.253610861635217
2499,HSKA,-68.58974374649475,162.10526745075032
2500,HSON,-71.04591917415702,37.88659141324449
2501,HST,-41.88137112000952,64.5631111559244
2502,HSTM,-11.184207843281138,237.6590389911445
2503,HSY,-5.598962084493537,61.702127659574465
2504,HT,-67.37064596579168,124.23077452112177
2507,HTBK,-62.36024969443914,44.50401712932013
2509,HTD,-42.604225817439065,40.62765035921399
2510,HTGC,-22.797458462330308,10.788380962801703
2513,HTH,16.32269977509066,-16.997413641870775
2515,HTLD,14.639311816759573,11.140938858465816
2516,HTLF,-11.647256247888734,10.285284661766527
2517,HTY,-30.588233418378586,19.446641204189277
2518,HTZ,-45.769485548307976,58.800001144408995
2519,HUBB,-29.354958104633226,44.22949700924904
2520,HUBG,-8.26863761331441,41.154420602110086
2523,HUM,-56.40540767360378,101.68581098524679
2524,HUN,-71.54639135930955,98.0041961667902
2526,HURC,-58.75989581750171,123.5783738411244
2527,HURN,-30.474481000127135,44.020479723481465
2529,HVT,36.39750660967337,-3.762540199246678
2530,HWBK,-52.977598781614475,-11.015116344424273
2531,HWCC,0.8522719190996451,37.610618834189594
2532,HWKN,58.34501796131257,88.17617291444368
2534,HXL,-44.90044663423124,107.48814212223789
2537,HYB,-13.01775064452022,26.945420917634276
2538,HYGS,-21.73913043478261,-25.0
2543,HYT,-26.963352027069888,17.951221000857558
2548,HZO,-72.03504007617059,28.8235291642715
2550,IAC,-27.82528526697115,101.31856546451333
2551,IAE,-29.60526758047915,5.054349589438124
2552,IAG,43.039590273252266,38.14228518957625
2554,IART,-31.22789779156226,53.13652686364488
2556,IBB,-9.711741400613457,37.712233621346904
2558,IBKC,-0.6160673031770819,6.441487346090134
2561,IBKR,-47.176870971171994,-2.00000089757589
2562,IBM,4.111153044867274,35.3985849911564
2563,IBN,-43.7586223767289,43.147498264733116
2564,IBOC,-44.11764538090249,0.4793284670234318
2568,ICAD,-33.830846078012335,-14.0625012805685
2570,ICCC,-23.00885503454547,122.40000406901042
2573,ICE,-26.086423375333545,20.28356173808589
2574,ICFI,14.197779915142354,6.096029386069241
2576,ICL,9.090909090909092,24.313728482115295
2579,ICLR,-18.72146118721461,22.495275345968192
2580,ICON,-15.60461898008067,111.90893696379956
2582,ICUI,17.207603308219632,33.19109702480388
2583,IDA,-23.253087681473993,32.50587288714419
2584,IDCC,56.42814749407788,70.20832697550459
2587,IDRA,-33.08057047259853,-46.55172218890873
2588,IDSA,-8.481470950324042,67.99362799793379
2589,IDSY,-67.78042729466031,55.374595591213016
2590,IDT,-92.33375715970055,687.7717578331877
2591,IDTI,-40.62780168568585,42.5044059080037
2592,IDXG,-49.42528515136734,88.48167369346147
2593,IDXX,-16.4288310266756,55.13663472178023
2595,IEF,5.9186784605388105,10.678414160652908
2596,IEI,6.227283412300109,8.020368825060583
2597,IEP,-66.42716492566866,22.607308407256504
2598,IESC,-37.546007474466386,-42.73504343171474
2599,IEUS,-39.026493043579556,27.153559657744207
2600,IEX,-26.94628181000959,54.27321511921666
2601,IFEU,-49.97875004549516,24.522977485872005
2602,IFF,-29.28888214154961,58.30457113141008
2603,IFGL,-44.86497772015581,14.625491047479747
2605,IFN,-46.475407334624755,6.129597361699193
2606,IFON,32.35294365140398,-63.54166570085064
2609,IGA,-27.608350206751776,3.9020676418520877
2610,IGD,-24.676121358681847,-5.285235825575385
2611,IGF,-38.07199126118525,11.70212490134921
2613,IGLD,-31.909092989834914,82.9931970582462
2615,IGR,-60.989809149915374,42.166662216186495
2616,IGT,-58.761929695229,-1.8425456533640403
2617,IHC,-36.77092081729992,100.93110226816391
2619,IHG,-30.193385614497682,46.737589337687226
2622,IID,-16.455698418247096,0.5862701085308786
2623,IIF,-49.59501622296015,4.139832695517582
2624,III,-39.314845690675675,-29.26829085938018
2625,IIIN,-17.454546148126823,11.189422567446195
2626,IIJI,-55.08379813857693,114.62882287019336
2627,IIM,-2.420579743077569,8.406429772484728
2628,IIN,-75.3600006103516,31.89368907603283
2630,IIVI,-18.1042641747188,89.95132348174961
2631,IJT,-26.89164643668726,51.87004837834645
2634,ILMN,45.064215703841846,177.74109494819064
2636,IMAX,84.82142182409139,254.51948154236567
2638,IMGN,122.36502275732877,54.81011891896036
2640,IMKTA,-32.577667205293686,12.467014569073589
2642,IMMR,-58.467739888706305,115.7894645638589
2643,IMMU,13.157892810560664,39.17196622808549
2644,IMMY,-28.888888888888886,-83.63636406985196
2646,IMOS,-79.70660150888959,257.35292932650935
2650,INAP,-55.216880975068875,115.02731423496246
2651,INB,-44.75609371734473,5.571025090931002
2652,INBK,-33.84615884024698,166.66666666666669
2654,INCY,-55.087721304024114,140.85751317691089
2655,INDB,-18.569821244794017,42.259829301318135
2659,INFI,-34.45286575529982,47.5000065990858
2660,INFN,-25.91006463338671,-16.54589287127271
2663,INFY,-8.592235072752237,26.19463163078616
2664,ING,-70.53333282470695,45.70082707940911
2666,INGR,-22.787550480213202,102.22700764542583
2669,INO,11.764701344975206,-31.304344536000634
2670,INOD,-6.024100192487216,-48.872181563091885
2674,INSG,-24.64145824883518,-26.092546980257165
2675,INSI,-7.5722515821618455,15.408414570727574
2676,INSM,208.75000953674373,77.70269525756495
2680,INSY,-61.538459040721136,49.999999999999886
2681,INT,66.81787029949308,41.62396183137649
2682,INTC,-35.95201571466322,15.356589815373098
2684,INTL,-37.4799995422364,71.96710000128112
2685,INTU,-1.10497135683914,82.41532853183496
2686,INTX,-40.15151861796225,348.27588717844884
2687,INVA,-23.98963981258374,88.40802478163357
2688,INVE,-18.2389917490974,14.746537986560535
2690,INWK,-56.19412388022435,71.26212682516373
2692,IO,-78.52921869455164,70.93863497000552
2693,IONS,5.987258546516501,-7.214422308411771
2694,IOSP,-34.09090605952213,273.00886463489695
2697,IP,-50.59375078948592,17.937748675193443
2698,IPAR,-18.115942091582063,103.26567380163114
2699,IPAS,-55.00000000000001,63.1578947368421
2700,IPCC,10.025272770667767,40.38854720975642
2703,IPG,-26.199263031466693,96.54087637719542
2704,IPGP,-37.092458398185904,397.55130386090576
2706,IPHS,20.988533979189853,127.55760060824137
2713,IQI,-9.298534437520779,6.2132643207295475
2715,IR,-48.40009314751292,36.91911083356936
2716,IRBT,-14.702152940958072,148.87165131192697
2717,IRCP,-60.79235220963548,158.8235270118298
2720,IRET,0.4366808135300539,5.643341076465845
2721,IRIX,8.974360933748969,54.23078369106826
2722,IRL,-65.11991683641874,22.946180956461042
2723,IRM,-19.035741496875673,47.4480940249315
2726,IRR,1.4492740269206412,-8.687944801420969
2727,IRS,-65.58620847504717,66.78788156220364
2731,ISBC,-30.344337296010828,34.88152338011158
2732,ISCA,-35.44703645936781,6.1088471105081785
2734,ISF,-22.30614385211427,40.78946904541066
2735,ISG,-12.040137886204725,43.312103651886616
2737,ISIG,16.000003814697195,2.637360011620332
2738,ISNS,-34.79730071509483,0.0868829598874075
2739,ISRG,-45.67578868769855,31.953900925656388
2740,ISRL,204.16565878429225,3.831540825730844
2741,ISSC,-46.44396623705075,32.38095703038507
2744,IT,1.0448682944737022,135.61403518556224
2745,ITCB,-8.091603987047941,123.57612961637605
2748,ITG,-48.01243508322027,-18.397287819027362
2749,ITGR,20.689661014111707,51.77802201980582
2750,ITI,-55.65749063787816,-4.999995316777996
2751,ITIC,-3.28006231848902,43.92226374655865
2752,ITRI,-21.426723449030796,-17.404081383529963
2754,ITT,-23.483110255601638,17.577802316803737
2755,ITUB,-17.14089772835736,8.826257659009768
2756,ITUS,-70.4225352112676,-25.0
2757,ITW,-26.825516600456712,18.726354570244432
2759,IUSG,-29.924168917512677,27.01398089025682
2760,IUSV,-38.23330492061762,21.323225598718594
2761,IVAC,-39.51388702164469,-2.103416076492198
2762,IVC,-28.223840744277233,35.06440833723249
2767,IVZ,-25.99762964262512,11.137322527244851
2768,IX,-59.95393133489698,41.700531422988256
2771,JACK,8.719344976846537,21.818180520034673
2774,JAKK,-43.41216450237365,73.13567169475004
2776,JASO,-66.27026944547082,46.73367498836187
2778,JAZZ,-67.77385112570649,352.5101627134042
2780,JBHT,28.543527467308937,46.83505020484235
2781,JBK,-2.8169014084507045,21.72747466214158
2782,JBL,-40.94975855893186,60.587336634441904
2783,JBLU,-15.319862603468257,14.629628664835725
2784,JBN,-8.873539337799135,26.302220433243033
2785,JBR,-11.888117125774455,27.955856557365056
2786,JBSS,3.8356126802101373,-38.84745452363613
2789,JCE,-37.034704718972826,25.87720054081648
2790,JCI,-27.01061865317656,40.545911286290384
2792,JCOM,9.75947558324756,49.63768273328205
2793,JCP,-28.209300373875816,33.5070729541662
2795,JCTCF,-30.094467813684084,73.91999816894528
2797,JDD,-45.16363664106887,34.812291614294715
2799,JEC,-46.03325383177746,28.985084075640987
2802,JEQ,-29.83192825537366,21.031745055605427
2803,JFR,-32.218309489655475,32.04592608844837
2809,JHI,-6.338855416751741,27.55102482148369
2810,JHS,-9.834775737595029,17.799846421280275
2811,JHX,-29.736845949963147,-11.380283078748214
2814,JJSF,34.2007397083427,37.59315237088768
2815,JKHY,-16.062800912271776,32.77899188654826
2816,JKI,-33.80335390969628,28.926805381089455
2818,JLL,-44.37019746184329,86.08949160774051
2820,JMBA,-60.5797090392182,33.734941281813825
2824,JMM,-11.718745294880607,14.66854639591826
2825,JMP,-1.5209111228102077,-20.564972804658012
2831,JNJ,-15.111772906461624,6.592530041119262
2832,JNP,-37.79904278929202,315.4762045832986
2833,JNPR,-14.823528898864197,30.91899740012346
2834,JOBS,-33.91061354292147,226.94992532696978
2835,JOE,-0.2195370146721329,-16.0
2836,JOF,-20.432430989033517,19.263458137918555
2838,JOUT,-63.619403001672026,80.21053514982525
2840,JPC,-46.19772242276793,29.261369755383893
2842,JPM,-16.159737947035545,3.0347880071109077
2843,JPS,-41.95349050122642,23.72634849481181
2845,JQC,-45.12195132861321,28.904104130781466
2847,JRJC,-35.804338924792376,-35.90096479177396
2848,JRO,-32.895889138158864,29.393948618337834
2849,JRS,-50.164366175573626,57.866668701171996
2853,JSM,-9.63855629338271,49.60264623774262
2859,JTA,-59.924027566894225,17.248260637770922
2860,JTD,-39.91002487582159,24.256501869503545
2862,JVA,-12.331837390404884,306.4102562535047
2863,JWN,-32.10494714079877,38.5069326411575
2865,K,-11.490983620929352,8.03827897213302
2867,KAI,-48.52481708221719,116.86167108028162
2869,KALU,-47.50750053043963,42.72275484335468
2871,KAMN,-41.50523909121067,55.63843701531687
2875,KB,-48.670517306047415,-0.46324944585090694
2876,KBAL,-45.88777734708349,-7.782104280845456
2877,KBH,-24.341462298137557,-7.309483712895995
2879,KBR,-48.11346014488515,109.62179970123196
2886,KCAP,-35.96757603910157,76.24189299609647
2889,KED,-36.894977463238625,42.07407633463555
2890,KEG,-47.84905660377359,136.2204724409449
2891,KELYA,-32.50540123631627,62.47581227410127
2893,KEM,-89.94889313129234,310.6321805612389
2895,KEP,-41.19633454141275,-1.4084476175461769
2896,KEQU,-32.690058642603695,-26.151663147894567
2897,KERX,-84.11764677833106,122.12765966081236
2898,KEX,-23.257318157819626,70.0780272748568
2899,KEY,-70.91254933813912,49.28315479570008
2902,KF,-88.84313045447429,46.46254860790787
2903,KFFB,28.181818882405445,-15.909090909090908
2904,KFRC,4.472844099442572,16.477762385771832
2905,KFS,-67.80575575045468,-6.363640994079745
2906,KFY,-24.768376137148877,42.90162843160962
2907,KGC,28.984609750601226,-10.016980476068218
2908,KGJI,-80.76922977728957,122.499993108213
2911,KIM,-64.79776730069027,52.98935501076946
2913,KINS,88.2352858678692,116.94915003102176
2915,KIRK,1747.6924106778465,-18.52576755852532
2917,KL,-17.081263249924262,78.82352716782471
2918,KLAC,-38.23405919789263,33.163106678258615
2919,KLIC,-26.165416887248632,154.03048932009452
2921,KMB,-20.691686382698826,6.282476745483404
2924,KMG,-36.225598384091114,36.5963836927717
2926,KMM,-13.725489050275902,33.0498228228293
2929,KMPR,-65.5575542884685,36.55423133634662
2930,KMT,-43.85126551690118,84.7264699334669
2931,KMX,-19.548082673687713,66.09743821330383
2933,KND,-38.40814417542887,66.18036865204166
2934,KNDI,-61.15288349344532,-50.36319865589666
2935,KNL,-51.808703918555,109.06248851368845
2938,KNX,25.351170636833647,-1.7351135252959136
2939,KO,-19.677162697790752,18.135537213993352
2941,KOF,-4.201866182487817,62.03832694028198
2942,KONA,-68.49420861931591,85.09934396996009
2944,KOOL,-53.614460046275106,2.272727272727273
2945,KOP,-24.02323158625636,42.210340373002715
2946,KOPN,43.478259136116435,20.095698255608674
2949,KOSS,-12.695649741352469,21.636364676735635
2951,KR,-9.47775909781359,24.124123149428193
2953,KRC,-58.32221107268772,33.85071948552497
2955,KRG,-73.45679076947917,53.70370383997337
2958,KRNY,2.6138231452235203,-1.656310622718598
2959,KRO,-42.90322334535665,377.2382402842449
2962,KS,-24.887553649541296,130.7799455568838
2963,KSM,3.298778442933628,2.439025903111591
2964,KSS,5.051404194785563,-0.01889691323037119
2965,KST,-12.765954029007831,25.47426130297996
2966,KSU,-46.28742600458453,106.43702958786183
2967,KT,-42.74131219254576,16.96750633229375
2969,KTF,-0.0,6.1007918194815165
2970,KTH,-4.150944835734723,9.08071855153844
2971,KTN,-11.11111111111111,21.483890757834615
2972,KTOS,-55.50000190734865,21.47851717652231
2974,KTP,-7.175931097385176,21.510516173942584
2977,KVHI,0.2677373693205433,-8.360387650041222
2978,KW,8.044695892434076,37.583901208723994
2980,KWR,-26.614863794558712,122.73433200964696
2981,KYE,-25.91140945137202,36.84210340929313
2982,KYN,-17.926966067628467,28.45011031845702
2983,KYO,-6.958576631263902,29.52107517941385
2984,KZIA,-34.26295832443567,-50.672639098153624
2985,L,-39.03066769471779,20.537758847838937
2986,LABL,-34.63105712703394,125.68557112497207
2990,LAD,-30.941706337165716,180.36211200612914
2992,LAKE,-20.45028458142993,31.492547319683954
2994,LAMR,-58.39540638701594,4.403672524548622
2995,LANC,26.38298506972075,27.683614331000943
2998,LARK,-27.6339977855169,25.535336212461267
3001,LAWS,-45.85965795853434,38.20068911385084
3002,LAZ,-26.032543998163803,7.090603243802171
3004,LB,-25.996719901938604,125.05812422915913
3005,LBAI,1.7391316034750384,78.76469765831068
3006,LBC,-97.99999997019768,-92.72727261890064
3007,LBIX,-71.31782823955412,87.22222082408886
3011,LBTYA,-59.24595910191245,132.76485978524818
3012,LBTYB,-61.56202089128563,136.7175173635829
3013,LBTYK,-56.589782497305094,121.24353601499296
3017,LCI,146.55738027849966,0.7476628517019973
3018,LCII,-43.08943118083696,30.942617144132335
3019,LCM,-38.914938384847595,12.593277930669036
3020,LCNB,-17.91666348775225,20.95237913585809
3021,LCUT,-64.31403550739054,89.04991463770347
3022,LDF,-52.215304115954964,12.629650835323837
3023,LDL,-60.1449278939277,130.443158117271
3024,LDOS,-2.219929918023301,-2.7042237780449767
3029,LECO,-33.89880924673565,44.93263532044754
3031,LEE,-92.86753977148187,-63.291141293862864
3032,LEG,-4.712049727317849,27.758002355338284
3035,LEN,-39.439253149699724,59.501296379228364
3037,LEO,-9.429282745843604,3.9240498612313357
3041,LFC,-21.07641223701123,-26.41989273468319
3044,LFUS,-36.79216168992839,125.95711547264979
3045,LFVN,272.22222958081954,636.363664512229
3047,LGCY,-36.310681346584246,78.1766485307335
3050,LGI,-41.01360858824258,10.195531209925244
3052,LGND,-32.24401152110557,7.130126307445721
3053,LH,-5.1888099083534245,35.87209881212006
3055,LHCG,8.26409847089343,-15.137912682828269
3056,LHO,-46.924542532663615,41.7506566186668
3058,LII,3.882606216172182,22.74959134561108
3061,LINC,57.962266454156975,-15.286619084812978
3063,LINK,-72.41379359956301,28.571427355007213
3064,LION,-62.61468016379518,167.9374123084181
